masa_A
t.θ
0,000.-101,4°
0,033.-101,3°
0,067.-101,1°
0,100.-100,8°
0,133.-100,3°
0,167.-99,8°
0,200.-99,1°
0,233.-98,4°
0,267.-97,6°
0,300.-96,8°
0,333.-95,9°
0,367.-95,0°
0,400.-94,0°
0,433.-94,0°
0,467.-92,9°
0,500.-91,8°
0,533.-90,7°
0,567.-89,6°
0,600.-88,5°
0,633.-87,4°
0,667.-86,4°
0,700.-85,4°
0,733.-84,4°
0,767.-83,4°
0,800.-82,4°
0,833.-81,6°
0,867.-80,9°
0,900.-80,3°
0,933.-79,8°
0,967.-79,2°
1,000.-78,8°
1,033.-78,6°
1,067.-78,4°
1,100.-78,4°
1,133.-78,4°
1,167.-78,6°
1,200.-78,9°
1,233.-79,3°
1,267.-79,8°
1,300.-80,4°
1,333.-81,0°
1,367.-81,8°
1,400.-82,6°
1,433.-83,6°
1,467.-84,5°
1,500.-85,5°
1,533.-86,5°
1,567.-87,5°
1,600.-88,6°
1,633.-89,7°
1,667.-90,8°
1,700.-91,9°
1,733.-92,9°
1,767.-94,0°
1,800.-94,9°
1,833.-95,8°
1,867.-96,7°
1,900.-97,6°
1,933.-98,3°
1,967.-99,0°
2,000.-99,6°
2,033.-100,2°
2,067.-100,6°
2,100.-100,9°
2,133.-101,2°
2,167.-101,3°
2,200.-101,4°
2,233.-101,4°
2,267.-101,4°
2,300.-101,2°
2,333.-101,0°
2,367.-100,6°
2,400.-100,1°
2,433.-99,6°
2,467.-99,0°
2,500.-98,3°
2,533.-97,5°
2,567.-96,7°
2,600.-95,8°
2,633.-94,9°
2,667.-93,9°
2,700.-92,8°
2,733.-91,7°
2,766.-90,7°
2,800.-89,6°
2,833.-88,5°
2,866.-87,4°
2,900.-86,4°
2,933.-85,4°
2,966.-84,4°
3,000.-83,4°
3,033.-82,6°
3,066.-81,8°
3,100.-81,0°
3,133.-80,4°
3,166.-79,8°
3,200.-79,3°
3,233.-78,9°
3,266.-78,7°
3,300.-78,5°
3,333.-78,5°
3,366.-78,6°
3,400.-78,7°
3,433.-79,0°
3,466.-79,4°
3,500.-79,9°
3,533.-80,5°
3,566.-81,2°
3,600.-81,9°
3,633.-82,7°
3,666.-83,6°
3,700.-84,5°
3,733.-85,5°
3,766.-86,5°
3,800.-87,6°
3,833.-88,6°
3,866.-89,7°
3,900.-90,8°
3,933.-91,8°
3,966.-92,9°
4,000.-93,9°
4,033.-94,9°
4,066.-95,8°
4,100.-96,7°
4,133.-97,5°
4,166.-98,2°
4,200.-98,9°
4,233.-99,5°
4,266.-100,0°
4,300.-100,4°
4,333.-100,8°
4,366.-101,1°
4,400.-101,2°
4,433.-101,3°
4,466.-101,3°
4,500.-101,2°
4,533.-101,0°
4,566.-100,8°
4,600.-100,4°
4,633.-100,0°
4,666.-99,5°
4,700.-98,9°
4,733.-98,2°
4,766.-97,4°
4,800.-96,6°
4,833.-95,7°
4,866.-94,8°
4,900.-93,8°
4,933.-92,7°
4,966.-91,7°
5,000.-90,6°
5,033.-89,5°
5,066.-88,5°
5,100.-87,4°
5,133.-86,4°
5,166.-85,3°
5,200.-84,4°
5,233.-83,5°
5,266.-82,6°
5,300.-81,8°
5,333.-81,1°
5,366.-80,4°
5,400.-79,9°
5,433.-79,4°
5,466.-79,0°
5,500.-78,7°
5,533.-78,6°
5,566.-78,6°
5,600.-78,6°
5,633.-78,8°
5,666.-79,1°
5,700.-79,5°
5,733.-80,0°
5,766.-80,6°
5,800.-81,2°
5,833.-82,0°
5,866.-82,8°
5,900.-83,7°
5,933.-84,6°
5,966.-85,5°
6,000.-86,6°
6,033.-87,6°
6,066.-88,6°
6,099.-89,7°
6,133.-90,7°
6,166.-91,8°
6,199.-92,8°
6,233.-93,8°
6,266.-94,8°
6,299.-95,7°
6,333.-96,6°
6,366.-97,4°
6,399.-98,1°
6,433.-98,8°
6,466.-99,3°
6,499.-99,3°
6,533.-99,9°
6,566.-100,3°
6,599.-100,6°
6,633.-100,8°
6,666.-101,0°
6,699.-101,1°
