masa_A
t,θ
0,000,-93,9°
0,034,-93,9°
0,067,-93,8°
0,101,-93,8°
0,134,-93,6°
0,168,-93,6°
0,201,-93,6°
0,235,-93,4°
0,268,-93,3°
0,302,-93,1°
0,335,-93,0°
0,369,-92,8°
0,402,-92,7°
0,436,-92,4°
0,469,-92,2°
0,503,-92,0°
0,536,-91,8°
0,570,-91,6°
0,603,-91,3°
0,637,-91,1°
0,670,-90,8°
0,704,-90,6°
0,737,-90,3°
0,771,-90,1°
0,804,-89,8°
0,838,-89,6°
0,871,-89,4°
0,905,-89,1°
0,938,-88,9°
0,972,-88,6°
1,005,-88,4°
1,039,-88,2°
1,072,-88,0°
1,106,-87,8°
1,140,-87,6°
1,173,-87,5°
1,206,-87,3°
1,240,-87,2°
1,274,-87,0°
1,307,-86,9°
1,341,-86,8°
1,374,-86,8°
1,408,-86,8°
1,441,-86,7°
1,475,-86,7°
1,508,-86,7°
1,542,-86,7°
1,575,-86,8°
1,609,-86,8°
1,642,-86,9°
1,676,-87,0°
1,709,-87,1°
1,743,-87,3°
1,776,-87,4°
1,810,-87,6°
1,843,-87,8°
1,877,-88,0°
1,910,-88,2°
1,944,-88,4°
1,977,-88,6°
2,011,-88,9°
2,044,-89,1°
2,078,-89,4°
2,111,-89,6°
2,145,-89,8°
2,178,-90,1°
2,212,-90,4°
2,245,-90,6°
2,279,-90,8°
2,312,-91,1°
2,346,-91,3°
2,380,-91,6°
2,413,-91,8°
2,447,-92,0°
2,480,-92,2°
2,514,-92,4°
2,547,-92,6°
2,581,-92,8°
2,614,-93,0°
2,648,-93,1°
2,681,-93,3°
2,715,-93,4°
2,748,-93,5°
2,782,-93,6°
2,815,-93,6°
2,849,-93,7°
2,882,-93,7°
2,916,-93,7°
2,949,-93,7°
2,983,-93,7°
3,016,-93,6°
3,050,-93,6°
3,083,-93,5°
3,117,-93,4°
3,150,-93,3°
3,184,-93,2°
3,217,-93,0°
3,251,-92,9°
3,284,-92,7°
3,318,-92,5°
3,351,-92,3°
3,385,-92,2°
3,418,-91,9°
3,452,-91,7°
3,485,-91,5°
3,519,-91,3°
3,552,-91,0°
3,586,-90,7°
3,619,-90,5°
3,653,-90,2°
3,687,-90,0°
3,720,-89,7°
3,754,-89,5°
3,787,-89,2°
3,821,-89,0°
3,854,-88,7°
3,888,-88,5°
3,921,-88,3°
3,955,-88,1°
3,988,-87,9°
4,022,-87,7°
4,055,-87,5°
4,089,-87,4°
4,122,-87,2°
4,156,-87,1°
4,189,-87,0°
4,223,-86,9°
4,256,-86,8°
4,290,-86,8°
4,323,-86,7°
4,357,-86,7°
4,390,-86,7°
4,424,-86,7°
4,457,-86,7°
4,491,-86,8°
4,524,-86,8°
4,558,-86,9°
4,591,-87,0°
4,625,-87,1°
4,658,-87,3°
4,692,-87,4°
4,725,-87,6°
4,759,-87,8°
4,792,-87,9°
4,826,-88,1°
4,859,-88,4°
4,893,-88,6°
4,926,-88,8°
4,960,-89,1°
4,993,-89,3°
5,027,-89,6°
5,061,-89,8°
5,094,-90,1°
5,128,-90,3°
5,161,-90,6°
5,195,-90,8°
5,228,-91,1°
5,262,-91,3°
5,295,-91,6°
5,329,-91,8°
5,362,-92,0°
5,396,-92,2°
5,429,-92,4°
5,463,-92,6°
5,496,-92,8°
5,530,-92,9°
5,563,-93,1°
5,597,-93,2°
5,630,-93,3°
5,664,-93,4°
5,697,-93,5°
5,731,-93,6°
5,764,-93,6°
5,798,-93,7°
5,831,-93,7°
5,865,-93,7°
5,898,-93,7°
5,932,-93,6°
5,966,-93,6°
5,999,-93,5°
6,033,-93,4°
6,066,-93,3°
6,100,-93,2°
6,133,-93,0°
6,167,-92,9°
6,200,-92,7°
6,234,-92,6°
6,267,-92,4°
6,301,-92,2°
6,334,-92,0°
6,368,-91,7°
6,401,-91,5°
6,435,-91,3°
6,468,-91,1°
6,502,-90,8°
6,535,-90,6°
6,569,-90,3°
6,602,-90,1°
6,636,-89,8°
6,669,-89,6°
6,703,-89,4°
6,736,-89,1°
6,770,-88,9°
6,803,-88,6°
6,837,-88,4°
6,870,-88,2°
6,904,-88,0°
6,937,-87,9°
6,971,-87,7°
7,005,-87,5°
7,038,-87,4°
7,071,-87,2°
7,105,-87,1°
7,138,-87,0°
7,172,-86,9°
7,206,-86,9°
7,239,-86,8°
7,273,-86,8°
7,306,-86,8°
7,340,-86,8°
7,373,-86,8°
7,407,-86,8°
7,440,-86,9°
7,474,-87,0°
7,507,-87,1°
7,541,-87,2°
7,574,-87,4°
7,608,-87,5°
7,641,-87,7°
7,675,-87,9°
7,708,-88,0°
7,742,-88,2°
7,775,-88,5°
7,809,-88,7°
7,842,-88,9°
7,876,-89,1°
7,909,-89,4°
7,943,-89,6°
7,976,-89,8°
8,010,-90,1°
8,043,-90,3°
8,077,-90,6°
8,110,-90,8°
8,144,-91,1°
8,177,-91,3°
8,211,-91,6°
8,245,-91,8°
8,278,-92,0°
8,312,-92,2°
8,345,-92,4°
8,379,-92,6°
8,412,-92,8°
8,446,-92,9°
8,479,-93,1°
8,513,-93,2°
8,546,-93,3°
8,580,-93,4°
8,613,-93,5°
8,647,-93,6°
8,680,-93,6°
8,714,-93,7°
